f0,SNR_Kepler,Pdet_Kepler,SNR_TESS365,Pdet_TESS365,SNR_TESS27,Pdet_TESS27,SNR_TESS100,Pdet_TESS100
30.1583030404,31.0346460761,0.939476564523,17.4014874816,0.89701125845,1.37553056653,0.430883648732,0.563598023137,0.278287331888
34.1801186169,44.360593574,0.956866750607,8.15713459156,0.803796675067,1.24687179542,0.410603831332,4.5745872515,0.698534327817
38.6449328732,41.6347885216,0.954173222983,15.4124063447,0.885273152194,0.0426219810704,0.146865103339,4.95094742577,0.714565267132
42.9740723622,30.5062853837,0.938493454819,11.7372513798,0.854687180414,0.0907641056542,0.159840790025,12.4450900401,0.86178178715
47.360561393,19.2843976886,0.906106936392,15.2035775174,0.88388392402,0.788790196933,0.326908780454,1.2481484262,0.410811430112
