f0,SNR_Kepler,Pdet_Kepler,SNR_TESS365,Pdet_TESS365,SNR_TESS27,Pdet_TESS27
50.1374942965,7.38715952053,0.78784039467,12.3531843966,0.860899929218,0.9560259213,0.359701291642
55.9290622803,29.72009866,0.936970053175,15.0206981723,0.88263943342,2.00197001901,0.513641785448
62.0344299352,84.2533618912,0.976813549061,40.667342011,0.953134528601,5.21243334534,0.724745265632
68.1575067735,71.518136175,0.972797529044,11.1366530977,0.848071715056,2.33522470966,0.548998403591
74.268712176,50.8872646125,0.962188305419,25.4321043078,0.927126221913,4.92265983543,0.713419183169
80.5921202134,17.4054184039,0.897032080752,6.12422923037,0.755230616935,0.903311913219,0.349657939964
86.7626529389,10.0629712962,0.834616235039,11.8185497917,0.855538751483,0.105743064734,0.163860724518
