f0,SNR_Kepler,Pdet_Kepler,SNR_TESS365,Pdet_TESS365,SNR_TESS27,Pdet_TESS27
25.3954331212,4.85198776272,0.710515714383,6.33271242283,0.761282805681,0.293643058266,0.213094081337
29.4250110777,14.3291419148,0.877682430586,12.352769163,0.860895919462,2.91607025388,0.600065737378
33.5338363408,32.4055374132,0.941886675582,24.0294969978,0.923203381118,3.78957263896,0.658642888704
37.8788889474,36.0820594815,0.947494225053,12.6270429228,0.86349516157,0.281343340035,0.209955032996
42.0760082682,24.8370211737,0.925511885866,11.8958128637,0.856338875008,0.959486034739,0.360351328041
46.3680927307,13.1332801979,0.868046524607,5.28894452989,0.727589409565,1.25845892634,0.41248328001
