f0,SNR_Kepler,Pdet_Kepler,SNR_TESS365,Pdet_TESS365,SNR_TESS27,Pdet_TESS27,SNR_TESS100,Pdet_TESS100
59.0484695811,44.8730569018,0.957338177988,31.071067173,0.9395431763,3.92502530034,0.666250678959,7.89430135084,0.798625558744
65.2291833299,43.9653651301,0.956495994215,18.9224541088,0.904485288878,4.503131858,0.69528780134,23.3912832731,0.921275177825
71.7277817431,27.2826016324,0.93172753412,11.8679103624,0.856050943614,12.3435784895,0.860807109451,15.9346569298,0.888606294546
78.2796917522,30.7399495719,0.938932138468,27.0704326001,0.931229663613,5.09178036643,0.720138844776,12.5533260908,0.862806135387
84.6876742493,21.342769286,0.914375081125,13.9263835954,0.874597998313,0.892177836199,0.347502610209,8.01348080154,0.801003581404
91.3989022951,11.1099741558,0.847763885589,8.39775213899,0.808304165196,0.149734459048,0.175602545522,2.25139189491,0.540575387581
97.9623877244,17.3507282908,0.896741626679,4.64944294923,0.701862892035,4.59057554018,0.699251417233,2.95988628192,0.603466343502
