f0,SNR_Kepler,Pdet_Kepler,SNR_TESS365,Pdet_TESS365,SNR_TESS27,Pdet_TESS27
49.1080426851,7.17451595984,0.782968507208,5.95835176216,0.750193287889,1.60149764979,0.463574611575
54.9334438404,24.0228837241,0.923183884925,6.90929067183,0.776571021885,0.928380922208,0.354467191202
60.7851397902,14.972260784,0.882305343015,14.3399114758,0.877762828465,2.23178164543,0.538561441679
66.832767382,29.8404543731,0.93720813937,22.9171950439,0.919779008478,0.779989145332,0.325106532685
72.8318453817,24.1127069479,0.923447844878,23.5576875357,0.921787192429,1.10396078807,0.386513664093
78.9058993306,29.6871803067,0.936904619841,11.1171325459,0.847846603277,1.41573276314,0.436963266707
85.0084870616,10.3149574802,0.837983237135,7.7855119165,0.796404927151,0.471041179248,0.256768277082
91.254316712,9.808774694,0.831075320695,6.17615533982,0.756766318511,1.42348199909,0.438121564154
97.3484313397,11.1165303866,0.84783964857,5.93404323286,0.749437760616,0.631952142016,0.293603184967
