KIC 11178396
KIC 11232225
KIC 11018710
KIC 11340165
KIC 10651578
KIC 10847321
KIC 10784013
KIC 11020101
KIC 10910802
KIC 11499428
KIC 11551746
KIC 11600208
KIC 11598116
KIC 11905840
KIC 11855110
KIC 11754056
KIC 11250152
KIC 11668246
KIC 11617622
KIC 11410217
KIC 11357686
KIC 11721438
KIC 11567563
KIC 11518492
KIC 11521352
KIC 11521197
KIC 11674692
KIC 11090673
KIC 11145563
KIC 11146647
KIC 11199105
KIC 11199783
KIC 11252706
KIC 11413138
KIC 11414700
KIC 12121377
KIC 12121656
KIC 11824976
KIC 11868264
KIC 12114999
KIC 11868246
KIC 11614827
KIC 12418515
KIC 12316494
KIC 12168406
KIC 12366461
KIC 12215647
KIC 12216750
KIC 12118044
KIC 12116393
KIC 10858331
KIC 11028575
KIC 11028372
KIC 10859779
KIC 10921258
KIC 10669123
KIC 10979181
KIC 10979742
KIC 11141358
KIC 10206840
KIC 10467570
KIC 10207059
KIC 10602374
KIC 10474071
KIC 10603170
KIC 11298714
KIC 11298561
KIC 11138375
KIC 11191444
KIC 11245307
KIC 11027337
KIC 11509608
KIC 11560939
KIC 11403437
KIC 11559645
KIC 11455176
KIC 9882550
KIC 9641246
KIC 9702841
KIC 9704774
KIC 9706585
KIC 9332840
KIC 9273827
KIC 9336090
KIC 9335518
KIC 9945290
KIC 10005422
KIC 10199187
KIC 10593078
KIC 10394570
KIC 8941202
KIC 8081278
KIC 8283646
KIC 8415501
KIC 8284032
KIC 9269772
KIC 9143834
KIC 9328135
KIC 9139859
KIC 9004448
KIC 8934264
KIC 9818513
KIC 9635603
KIC 9390293
KIC 10025387
KIC 9904563
KIC 10290457
KIC 10224100
KIC 10159217
KIC 9967351
KIC 9966823
KIC 10095409
KIC 10163776
KIC 9662395
KIC 9542218
KIC 9846877
KIC 9785675
KIC 9786625
KIC 9726814
KIC 9728284
KIC 9727675
KIC 9728845
KIC 9788834
KIC 10753962
KIC 10492041
KIC 10816214
KIC 10488243
KIC 10291535
KIC 10489073
KIC 10552614
KIC 10618005
KIC 10749112
KIC 10355672
KIC 10356057
KIC 10485765
KIC 10483504
KIC 10613112
KIC 10877915
KIC 10747240
KIC 10743515
KIC 9220076
KIC 9222389
KIC 9350031
KIC 9411366
KIC 9100444
KIC 9351617
KIC 9351186
KIC 9414068
KIC 9034557
KIC 9229601
KIC 9292408
KIC 9291249
KIC 9291976
KIC 8693018
KIC 8957543
KIC 9028511
KIC 8759746
KIC 8962844
KIC 8761471
KIC 8826496
KIC 9658072
KIC 9596639
KIC 9596106
KIC 9716866
KIC 9656523
KIC 9470276
KIC 9835436
KIC 9652704
KIC 9406638
KIC 9591097
KIC 9711349
KIC 10018239
KIC 10212620
KIC 9896174
KIC 10145279
KIC 7103297
KIC 6936796
KIC 6854095
KIC 6768319
KIC 6853779
KIC 7273672
KIC 6428974
KIC 6508943
KIC 6192431
KIC 6593240
KIC 6431941
KIC 6593623
KIC 6594505
KIC 7674224
KIC 7352718
KIC 7516687
KIC 7431665
KIC 7349386
KIC 7593843
KIC 7430415
KIC 7668782
KIC 7592356
KIC 7591642
KIC 7949599
KIC 7741179
KIC 5599763
KIC 5514079
KIC 5857618
KIC 5689606
KIC 5774568
KIC 4902701
KIC 4991033
KIC 4991732
KIC 5168713
KIC 6425301
KIC 5858034
KIC 6424157
KIC 6343222
KIC 6181896
KIC 6101471
KIC 6929729
KIC 6756908
KIC 6501676
KIC 6755907
KIC 3323943
KIC 3216467
KIC 3528656
KIC 3631402
KIC 3532734
KIC 3736477
KIC 2140446
KIC 2697082
KIC 3102479
KIC 3942203
KIC 3733028
KIC 3835996
KIC 4140726
KIC 4139784
KIC 4345370
KIC 4036007
KIC 4548564
KIC 4640537
KIC 4995788
KIC 4448636
KIC 4543229
KIC 1864855
KIC 2018392
KIC 2307683
KIC 2309469
KIC 2996112
KIC 1720425
KIC 3120486
KIC 3747860
KIC 3849027
KIC 3847697
KIC 4279700
KIC 4937204
KIC 4469886
KIC 5288716
KIC 5287610
KIC 5104949
KIC 5017711
KIC 3457618
KIC 5288607
KIC 4933594
