f0,SNR_Kepler,Pdet_Kepler,SNR_TESS365,Pdet_TESS365,SNR_TESS27,Pdet_TESS27,SNR_TESS100,Pdet_TESS100
59.0484695811,9.11132626124,0.999999980202,7.66569163097,0.993388730911,0.00279215214826,0.136091034682,7.89430135084,0.798625558744
65.2291833299,24.5264888717,0.999999936895,22.4798176527,0.987036290767,6.8888468364,0.776062300256,23.3912832731,0.921275177825
71.7277817431,34.4978131216,1.0,21.5779102145,0.999901605323,7.8898852648,0.798536355946,15.9346569298,0.888606294546
78.2796917522,31.7290751408,0.999999999999,16.2317599269,0.99456867448,3.32019908744,0.629429372316,12.5533260908,0.862806135387
84.6876742493,18.364053176,1.0,8.45715007601,0.998020398591,7.24308394771,0.784563599923,8.01348080154,0.801003581404
91.3989022951,13.0968925985,0.999999999902,7.79079019467,0.993763711009,0.546987443797,0.274491408975,2.25139189491,0.540575387581
97.9623877244,9.63793881615,0.999995412269,2.90212192017,0.799344663408,3.52444584948,0.642721943357,2.95988628192,0.603466343502
