f0,SNR_Kepler,Pdet_Kepler,SNR_TESS365,Pdet_TESS365,SNR_TESS27,Pdet_TESS27
43.9371629379,8.21342962161,0.999991422332,3.97952995759,0.878415572977,0.194041662885,0.187311283214
49.0415360032,11.0272497541,0.999999508762,5.54801802841,0.934431167589,0.804085546756,0.330022356489
54.5580304806,64.7219070381,0.999999999981,28.7333127201,0.991723002764,13.489409604,0.871070948479
60.0502286751,22.7488350706,1.0,32.3189383206,0.999885632676,1.47586563242,0.445838598044
65.4223327513,25.7612697786,0.999999999999,10.0167448016,0.993471375167,0.527948126841,0.270104877519
70.8692035304,13.0821866085,1.0,10.711430679,0.999326470124,1.24950906153,0.4110325452
