f0,SNR_Kepler,Pdet_Kepler,SNR_TESS365,Pdet_TESS365,SNR_TESS27,Pdet_TESS27
32.0988953298,22.8937429,0.999999999824,25.3669097386,0.998342584356,0.462385815662,0.254710379806
36.3521930656,11.9429791318,0.999999999606,9.78433306258,0.997338274152,1.96986714357,0.509956017158
40.9103723636,53.1084955916,0.999999998885,53.9733528695,0.997477781527,2.45414906018,0.560450806335
45.5165593587,36.9799316214,1.0,46.8785044451,0.999971575244,3.66456125269,0.651313054293
50.1287191994,41.0578166828,1.0,17.0286842692,0.999982809787,5.00534200449,0.716743803663
54.7996517074,14.3480242316,1.0,13.1231587557,0.999975251422,1.5239004521,0.452745880737
