KIC,numax,Dnu,Teff,[M/H]2,kic_kepmag,Bmag,Vmag,B-V,V-I,Imag,Pdet1,Pdet2,Pdet3
11600024.0,35.72,4.19453192189,4825.0,-0.21,12.8794193192,10.44,9.35,1.09,1.06110097375,8.28889902625,0.0,1.0,1.0
11600024.0,35.72,4.19453192189,4825.0,-0.21,11.2831139924,10.44,9.35,1.09,1.06110097375,8.28889902625,0.0,1.0,1.0
10812837.0,57.66,5.3864081185,5003.0,-0.13,12.5807798078,10.45,9.43,1.02,1.00604177552,8.42395822448,1.0,0.0,0.0
10812837.0,57.66,5.3864081185,5003.0,-0.13,11.3716707429,10.45,9.43,1.02,1.00604177552,8.42395822448,1.0,0.0,1.0
3833399.0,37.8,4.1167766127,4781.0,-0.02,12.8996780091,10.71,9.56,1.15,1.11304014113,8.44695985887,1.0,1.0,0.0
3833399.0,37.8,4.1167766127,4781.0,-0.02,12.3830623412,10.71,9.56,1.15,1.11304014113,8.44695985887,1.0,1.0,1.0
8543200.0,40.75,4.41716647276,4968.0,-0.15,14.2272893727,10.6,9.65,0.95,0.954841289507,8.69515871049,1.0,0.0,1.0
8543200.0,40.75,4.41716647276,4968.0,-0.15,15.6975619073,10.6,9.65,0.95,0.954841289507,8.69515871049,0.0,0.0,0.0
9575645.0,46.38,4.71181432614,4948.0,0.06,12.8787177167,10.76,9.78,0.98,0.97646070987,8.80353929013,1.0,1.0,1.0
9575645.0,46.38,4.71181432614,4948.0,0.06,14.1607043317,10.76,9.78,0.98,0.97646070987,8.80353929013,0.0,1.0,0.0
3427850.0,26.76,3.43547223944,4804.0,-0.3,15.6444678448,10.55,9.45,1.1,1.06941272047,8.38058727953,0.0,1.0,0.0
3427850.0,26.76,3.43547223944,4804.0,-0.3,16.2825724683,10.55,9.45,1.1,1.06941272047,8.38058727953,0.0,0.0,0.0
11029423.0,74.38,7.2808655148,4682.0,-0.05,12.2158757723,10.89,9.77,1.12,1.0864325509,8.6835674491,1.0,1.0,1.0
11029423.0,74.38,7.2808655148,4682.0,-0.05,13.6787628268,10.89,9.77,1.12,1.0864325509,8.6835674491,1.0,1.0,1.0
7944038.0,19.86,2.30276474375,4512.0,-0.01,11.8411856633,10.86,9.65,1.21,1.17067197412,8.47932802588,1.0,1.0,1.0
7944038.0,19.86,2.30276474375,4512.0,-0.01,16.0744964532,10.86,9.65,1.21,1.17067197412,8.47932802588,0.0,1.0,1.0
11550492.0,93.01,8.65014679899,4685.0,-0.06,16.7348005918,10.68,9.54,1.14,1.10401970585,8.43598029415,0.0,0.0,0.0
11550492.0,93.01,8.65014679899,4685.0,-0.06,11.6994492849,10.68,9.54,1.14,1.10401970585,8.43598029415,1.0,1.0,1.0
10146348.0,70.03,6.03004858183,4760.0,0.11,15.3251566953,10.74,9.66,1.08,1.05291332497,8.60708667503,0.0,0.0,0.0
10146348.0,70.03,6.03004858183,4760.0,0.11,16.1803551717,10.74,9.66,1.08,1.05291332497,8.60708667503,0.0,0.0,0.0
9518802.0,92.0,7.38821609869,5187.0,-0.1,16.2073810879,10.36,9.47,0.89,0.912249154785,8.55775084522,0.0,0.0,0.0
9518802.0,92.0,7.38821609869,5187.0,-0.1,14.3740360544,10.36,9.47,0.89,0.912249154785,8.55775084522,0.0,0.0,0.0
