KIC,numax,Dnu,Teff,[M/H]2,kic_kepmag,Bmag,Vmag,B-V,V-I,Imag,Pdet1,Pdet2,Pdet3
11649294.0,33.96,4.07363783008,4714.0,0.05,13.9987935162,11.5,10.27,1.23,1.19133781778,9.07866218222,0.878865517517,0.930416478603,0.899622962276
11649294.0,33.96,4.07363783008,4714.0,0.05,13.596922459,11.5,10.27,1.23,1.19133781778,9.07866218222,0.882765304357,0.933265392034,0.904684617791
8676927.0,42.12,4.54947666291,4900.0,-0.03,13.5535620288,11.41,10.36,1.05,1.02903290892,9.33096709108,0.901481196181,0.942730609125,0.890222190046
8676927.0,42.12,4.54947666291,4900.0,-0.03,14.8691341748,11.41,10.36,1.05,1.02903290892,9.33096709108,0.872512463002,0.921932105932,0.849208527303
9328682.0,47.64,4.01385716421,5040.0,-0.19,13.9404196106,11.21,10.19,1.02,1.00604177552,9.18395822448,0.935347880873,0.880691753043,0.863223509416
9328682.0,47.64,4.01385716421,5040.0,-0.19,13.8726909141,11.21,10.19,1.02,1.00604177552,9.18395822448,0.936471309678,0.882758653324,0.865768192928
10991398.0,34.0,4.03059206056,4843.0,-0.21,12.5498748891,11.06,9.91,1.15,1.11304014113,8.79695985887,0.872330893088,0.935849724981,0.946413872863
10991398.0,34.0,4.03059206056,4843.0,-0.21,15.2333964274,11.06,9.91,1.15,1.11304014113,8.79695985887,0.83970810191,0.912384052296,0.92013023561
10268744.0,33.31,3.72188618445,4580.0,0.29,11.4491328929,11.45,10.26,1.19,1.15075920124,9.10924079876,0.941653040368,0.950018886938,0.925363204097
10268744.0,33.31,3.72188618445,4580.0,0.29,16.3537872051,11.45,10.26,1.19,1.15075920124,9.10924079876,0.90067050136,0.903556605504,0.841103377208
9711269.0,64.05,6.37414064112,4637.0,0.21,11.1735211527,11.28,10.13,1.15,1.11304014113,9.01695985887,0.955142557389,0.985925801716,0.965843485204
9711269.0,64.05,6.37414064112,4637.0,0.21,15.9571684961,11.28,10.13,1.15,1.11304014113,9.01695985887,0.856214785445,0.942214114056,0.855705038586
10554179.0,31.78,4.31427458149,5076.0,-0.83,13.6819380002,11.17,10.36,0.81,0.85465308202,9.50534691798,0.913914804038,0.921113903765,0.951446133599
10554179.0,31.78,4.31427458149,5076.0,-0.83,12.5838579333,11.17,10.36,0.81,0.85465308202,9.50534691798,0.91856917748,0.926327858315,0.956081295972
9713083.0,41.7,4.50067170795,4737.0,0.03,15.1321675174,11.38,10.22,1.16,1.12221908455,9.09778091545,0.931752176998,0.947034596149,0.897852608125
9713083.0,41.7,4.50067170795,4737.0,0.03,16.4326676104,11.38,10.22,1.16,1.12221908455,9.09778091545,0.896837520369,0.915927721766,0.838951370588
9406596.0,33.5,4.00230339686,4712.0,0.38,12.1081865597,11.44,10.26,1.18,1.14107352176,9.11892647824,0.838597453445,0.937717047875,0.971002990497
9406596.0,33.5,4.00230339686,4712.0,0.38,16.1905787825,11.44,10.26,1.18,1.14107352176,9.11892647824,0.772253253363,0.898064415985,0.944603413821
11197101.0,28.45,3.88557252718,4930.0,-0.4,11.2111094942,11.35,10.39,0.96,0.962007646295,9.4279923537,0.920127661985,0.892789582315,0.954546882687
11197101.0,28.45,3.88557252718,4930.0,-0.4,12.1319702268,11.35,10.39,0.96,0.962007646295,9.4279923537,0.918778909753,0.890704562043,0.953168504254
3634720.0,38.51,3.9000559098,4814.0,0.01,13.6897131457,11.1,10.01,1.09,1.06110097375,8.94889902625,0.872549053164,0.921332931438,0.806735891643
3634720.0,38.51,3.9000559098,4814.0,0.01,14.6826948442,11.1,10.01,1.09,1.06110097375,8.94889902625,0.847987877373,0.901589943891,0.763361410178
12117099.0,29.6,3.93235719625,4894.0,-0.7,11.0058778791,11.33,10.42,0.91,0.926415158434,9.49358484157,0.878851471225,0.923233118632,0.897768091701
12117099.0,29.6,3.93235719625,4894.0,-0.7,16.2795612156,11.33,10.42,0.91,0.926415158434,9.49358484157,0.808885544821,0.858666534695,0.794366368167
10426854.0,38.8,4.39649572497,4854.0,-0.41,15.24388068,11.24,10.31,0.93,0.940594213806,9.36940578619,0.841061106776,0.876239365703,0.934317496618
10426854.0,38.8,4.39649572497,4854.0,-0.41,12.6963410056,11.24,10.31,0.93,0.940594213806,9.36940578619,0.894572443446,0.924905916449,0.965024382703
10489108.0,28.91,3.51209065825,4750.0,-0.28,15.8023336312,10.9,9.78,1.12,1.0864325509,8.6935674491,0.781250726527,0.917754013618,0.797045832095
10489108.0,28.91,3.51209065825,4750.0,-0.28,15.1511646281,10.9,9.78,1.12,1.0864325509,8.6935674491,0.80141871937,0.928804880113,0.82297879645
10226276.0,60.59,6.02609292046,4632.0,0.14,12.216212819,11.33,10.39,0.94,0.947705791633,9.44229420837,0.946152095552,0.972177532401,0.968888938872
10226276.0,60.59,6.02609292046,4632.0,0.14,12.2739669035,11.33,10.39,0.94,0.947705791633,9.44229420837,0.945718843918,0.971905013054,0.968526893188
8673221.0,36.95,4.13711756921,4875.0,-0.03,12.3027606099,11.05,10.09,0.96,0.962007646295,9.1279923537,0.950244361604,0.941078272289,0.922396724318
8673221.0,36.95,4.13711756921,4875.0,-0.03,16.806316741,11.05,10.09,0.96,0.962007646295,9.1279923537,0.877642990975,0.846120470865,0.784691685445
9772366.0,75.0,4.52083863866,4706.0,0.33,14.6868236136,11.24,9.94,1.3,1.27009970048,8.66990029952,0.860871741945,0.911892907251,0.827803635001
9772366.0,75.0,4.52083863866,4706.0,0.33,13.9543439877,11.24,9.94,1.3,1.27009970048,8.66990029952,0.890082716075,0.93279235075,0.865730924581
11043831.0,37.07,4.23979800125,4694.0,0.09,13.7352071348,11.59,10.36,1.23,1.19133781778,9.16866218222,0.896198629821,0.974146242513,0.883354281687
11043831.0,37.07,4.23979800125,4694.0,0.09,13.4735009306,11.59,10.36,1.23,1.19133781778,9.16866218222,0.898907647704,0.975107773744,0.887973209225
6271732.0,32.57,4.05450213202,4887.0,-0.28,14.901668248,11.34,10.15,1.19,1.15075920124,8.99924079876,0.914725495282,0.916344401425,0.911357836358
6271732.0,32.57,4.05450213202,4887.0,-0.28,14.9184446186,11.34,10.15,1.19,1.15075920124,8.99924079876,0.914526744514,0.916109895943,0.911045944437
12120327.0,34.28,4.00041336687,4812.0,-0.1,12.8971342295,11.4,10.36,1.04,1.02127908233,9.33872091767,0.918682661702,0.95378581798,0.956770785854
12120327.0,34.28,4.00041336687,4812.0,-0.1,13.4303729663,11.4,10.36,1.04,1.02127908233,9.33872091767,0.91509660584,0.95095132306,0.953364944294
9957219.0,36.0,4.15397108164,4711.0,-0.09,12.8102191922,11.11,10.09,1.02,1.00604177552,9.08395822448,0.928036332842,0.953336781733,0.843501023268
