KIC 10907196
KIC 10962775
KIC 11177749
KIC 11231549
KIC 11178396
KIC 11072334
KIC 11232225
KIC 11179815
KIC 11018710
KIC 11180468
KIC 11340165
KIC 11287679
KIC 11234625
KIC 11128910
KIC 11129153
KIC 11289335
KIC 11289128
KIC 11129480
KIC 11129945
KIC 11236536
KIC 11289822
KIC 10651578
KIC 10651320
KIC 10847321
KIC 11018922
KIC 11018745
KIC 10848618
KIC 10908322
KIC 10964584
KIC 10784013
KIC 10849541
KIC 10718491
KIC 10653383
KIC 11074543
KIC 11019954
KIC 11020211
KIC 11020101
KIC 10910802
KIC 11075908
KIC 10966458
KIC 10910674
KIC 11551758
KIC 11499428
KIC 11551746
KIC 11394905
KIC 11550567
KIC 11498298
KIC 11704163
KIC 11341723
KIC 11287936
KIC 11653073
KIC 11702195
KIC 11600208
KIC 11548940
KIC 11444313
KIC 11599342
KIC 11546913
KIC 11598116
KIC 11494312
KIC 11441797
KIC 11442227
KIC 11177727
KIC 11905840
KIC 11955410
KIC 12005162
KIC 11805460
KIC 11805792
KIC 11855110
KIC 11754056
KIC 11804677
KIC 11703230
KIC 11954465
KIC 11954278
KIC 11953849
KIC 12003742
KIC 11753018
KIC 11752707
KIC 12003253
KIC 11953581
KIC 11250152
KIC 11250139
KIC 11563791
KIC 11615224
KIC 11512096
KIC 11564307
KIC 11668246
KIC 11668036
KIC 11667928
KIC 11357004
KIC 11513798
KIC 11617622
KIC 11669113
KIC 11410217
KIC 11514322
KIC 11410549
KIC 11357686
KIC 11463411
KIC 11515377
KIC 11721438
KIC 11669622
KIC 11567572
KIC 11568605
KIC 11517524
KIC 11567563
KIC 11518492
KIC 11413158
KIC 11465784
KIC 11569659
KIC 11519991
KIC 11623012
KIC 11621486
KIC 11521352
KIC 11572172
KIC 11521197
KIC 11468340
KIC 11673900
KIC 11674692
KIC 11775398
KIC 11775511
KIC 11090395
KIC 11037290
KIC 11037219
KIC 11090673
KIC 11251136
KIC 11250488
KIC 11252233
KIC 11251837
KIC 11357931
KIC 11197457
KIC 11145563
KIC 11146230
KIC 10983401
KIC 11146152
KIC 11359175
KIC 11358755
KIC 11252437
KIC 11305250
KIC 11146647
KIC 11199105
KIC 11199783
KIC 11252706
KIC 11360886
KIC 11413138
KIC 11200573
KIC 11307599
KIC 11308784
KIC 11308660
KIC 11361765
KIC 11414700
KIC 12121377
KIC 12121656
KIC 11924919
KIC 11824976
KIC 11973853
KIC 12121207
KIC 11823838
KIC 11722424
KIC 11971940
KIC 11721374
KIC 11971123
KIC 11970987
KIC 11821439
KIC 11819760
KIC 11920678
KIC 11820688
KIC 11869095
KIC 12017985
KIC 11868264
KIC 11769182
KIC 12114999
KIC 11868246
KIC 11767058
KIC 11614827
KIC 11716326
KIC 12418515
KIC 12316494
KIC 12367827
KIC 12169845
KIC 12120230
KIC 12217154
KIC 12168406
KIC 12366461
KIC 12366537
KIC 12470054
KIC 12070114
KIC 12070650
KIC 12314927
KIC 12365293
KIC 12314910
KIC 12215647
KIC 12167521
KIC 12216750
KIC 12118044
KIC 12117790
KIC 12164879
KIC 12116393
KIC 12067001
KIC 10662618
KIC 10793771
KIC 10793872
KIC 10858331
KIC 10973854
KIC 10532751
KIC 10598558
KIC 11028575
KIC 11028372
KIC 10918731
KIC 10859779
KIC 10859941
KIC 10977629
KIC 10921258
KIC 10799530
KIC 10667886
KIC 10801063
KIC 10669123
KIC 10979181
KIC 10864711
KIC 10604460
KIC 10670445
KIC 10736390
KIC 10735926
KIC 10866415
KIC 10979742
KIC 11141358
KIC 10206307
KIC 10206840
KIC 10468528
KIC 10402819
KIC 10467570
KIC 10272641
KIC 10207321
KIC 10207059
KIC 10469976
KIC 10599712
KIC 10666932
KIC 10600926
KIC 10602976
KIC 10602374
KIC 10602015
KIC 10474071
KIC 10603170
KIC 10603958
KIC 10473692
KIC 11509792
KIC 11352756
KIC 11247049
KIC 11298714
KIC 11298371
KIC 11298561
KIC 11085809
KIC 11138375
KIC 11031040
KIC 11191557
KIC 11244968
KIC 11191444
KIC 11245307
KIC 11244855
KIC 11084620
KIC 11190768
KIC 11083701
KIC 11084022
KIC 11083613
KIC 11083319
KIC 11136854
KIC 11135910
KIC 11188067
KIC 11135286
KIC 11027005
KIC 11027337
KIC 11293804
KIC 11294218
KIC 11026472
KIC 10857953
KIC 11612171
KIC 11612603
KIC 11509608
KIC 11509277
KIC 11560939
KIC 11456449
KIC 11508970
KIC 11559818
KIC 11403437
KIC 11351140
KIC 11350954
KIC 11455925
KIC 11559645
KIC 11661782
KIC 11559478
KIC 11455176
KIC 11453905
KIC 11401466
KIC 11453627
KIC 11349014
KIC 11295851
KIC 9760904
KIC 9700899
KIC 9761625
KIC 9821783
KIC 9881628
KIC 9456153
KIC 9579328
KIC 9882550
KIC 9883123
KIC 9702057
KIC 9883214
KIC 9641246
KIC 9579860
KIC 9640886
KIC 9518506
KIC 9641772
KIC 9641484
KIC 9580991
KIC 9763419
KIC 9702841
KIC 9581445
KIC 9825039
KIC 9644558
KIC 9583430
KIC 9946773
KIC 9705636
KIC 9704774
KIC 9583720
KIC 9706209
KIC 9706194
KIC 9706585
KIC 9767332
KIC 9145781
KIC 9145952
KIC 9395535
KIC 9332840
KIC 9333290
KIC 9333501
KIC 9333184
KIC 9396095
KIC 9456478
KIC 9080445
KIC 9080175
KIC 9080407
KIC 9396363
KIC 9147335
KIC 9211401
KIC 9273827
KIC 9520156
KIC 9336090
KIC 9335518
KIC 9582005
KIC 9521461
KIC 10202184
KIC 10136291
KIC 10071249
KIC 10006852
KIC 10005966
KIC 10068810
KIC 9945290
KIC 10005422
KIC 10267242
KIC 10003419
KIC 10199187
KIC 10132247
KIC 10066568
KIC 9942816
KIC 9882446
KIC 10065848
KIC 10002647
KIC 10328498
KIC 9881167
KIC 10196797
KIC 10196240
KIC 9941141
KIC 9820702
KIC 10659100
KIC 10593078
KIC 10592924
KIC 10724027
KIC 10723388
KIC 10527661
KIC 10592249
KIC 10721900
KIC 10461757
KIC 10395638
KIC 10198347
KIC 10525475
KIC 10525282
KIC 10525595
KIC 10590683
KIC 10524715
KIC 10394814
KIC 10459696
KIC 10394570
KIC 8479182
KIC 8607581
KIC 8737032
KIC 8802374
KIC 8867740
KIC 8479383
KIC 8479780
KIC 8674581
KIC 8739118
KIC 8738834
KIC 8804395
KIC 8675106
KIC 8676094
KIC 8611114
KIC 8805565
KIC 8805663
KIC 8612520
KIC 8872979
KIC 8613617
KIC 8742013
KIC 8677342
KIC 8742545
KIC 9077844
KIC 8941202
KIC 8081278
KIC 8283646
KIC 8283356
KIC 8081535
KIC 8415501
KIC 8350443
KIC 8350645
KIC 8283958
KIC 8284032
KIC 8545291
KIC 8545504
KIC 8284682
KIC 8285510
KIC 8482522
KIC 9269772
KIC 9143834
KIC 9143868
KIC 9008270
KIC 9392039
KIC 9142574
KIC 9205705
KIC 9329058
KIC 9329200
KIC 8937073
KIC 9328135
KIC 9139859
KIC 9004448
KIC 9202995
KIC 9003765
KIC 9002344
KIC 8934264
KIC 8671819
KIC 9453362
KIC 9818513
KIC 9758246
KIC 9451434
KIC 9451999
KIC 9574650
KIC 9635603
KIC 9390293
KIC 9635388
KIC 9450786
KIC 9511938
KIC 10023439
KIC 10087394
KIC 10153739
KIC 10286616
KIC 10220795
KIC 10220213
KIC 10025321
KIC 9903915
KIC 10025387
KIC 9904563
KIC 10155731
KIC 10090400
KIC 10290457
KIC 10157507
KIC 10224100
KIC 10224535
KIC 10159217
KIC 9968040
KIC 9967351
KIC 9967174
KIC 9967700
KIC 9966823
KIC 9968249
KIC 10161943
KIC 9970467
KIC 10095409
KIC 9851743
KIC 10162765
KIC 10229796
KIC 10163776
KIC 10297313
KIC 10362043
KIC 9662343
KIC 9540226
KIC 9843358
KIC 9662395
KIC 9724324
KIC 9724882
KIC 9542218
KIC 9846877
KIC 9906278
KIC 9785675
KIC 9786625
KIC 9605294
KIC 9604524
KIC 9726814
KIC 9847893
KIC 9727392
KIC 9728284
KIC 9727675
KIC 9728845
KIC 9788834
KIC 9909804
KIC 9790050
KIC 10817660
KIC 10880958
KIC 10881810
KIC 10753962
KIC 10684837
KIC 10553844
KIC 10492041
KIC 10555186
KIC 10683647
KIC 10816214
KIC 10816748
KIC 10488243
KIC 10357764
KIC 10358632
KIC 10291535
KIC 10552202
KIC 10489073
KIC 10552972
KIC 10552614
KIC 10618005
KIC 10747862
KIC 10749112
KIC 10420822
KIC 10355672
KIC 10356057
KIC 10614707
KIC 10614602
KIC 10485765
KIC 10483504
KIC 10678016
KIC 10613466
KIC 10546977
KIC 10613112
KIC 10417308
KIC 10353044
KIC 10352615
KIC 10287323
KIC 10610250
KIC 10545152
KIC 10742794
KIC 10480806
KIC 10285722
KIC 10482001
KIC 10416550
KIC 10086465
KIC 10991271
KIC 11045572
KIC 11152823
KIC 11152753
KIC 10992126
KIC 10936814
KIC 10991673
KIC 11204531
KIC 11044315
KIC 11152312
KIC 10935853
KIC 10934758
KIC 10877915
KIC 11043832
KIC 10747240
KIC 10873444
KIC 10743092
KIC 10743515
KIC 10809457
KIC 8955683
KIC 9025029
KIC 9157260
KIC 9220076
KIC 9283816
KIC 9283918
KIC 9025882
KIC 9346602
KIC 9469165
KIC 9408361
KIC 9222389
KIC 9409513
KIC 9027871
KIC 9350701
KIC 9350031
KIC 9411366
KIC 9163153
KIC 9100444
KIC 9163785
KIC 9351617
KIC 9351186
KIC 9414068
KIC 9034557
KIC 9229601
KIC 9292408
KIC 9291249
KIC 9291830
KIC 9291976
KIC 9353187
KIC 9475697
KIC 9353531
KIC 8564559
KIC 8693004
KIC 8693018
KIC 8822689
KIC 8957543
KIC 8822878
KIC 8824452
KIC 8824264
KIC 8890410
KIC 8565016
KIC 9028511
KIC 9028321
KIC 8759811
KIC 8759746
KIC 8759207
KIC 8825444
KIC 9029195
KIC 8826079
KIC 9029603
KIC 8962844
KIC 8962923
KIC 8827934
KIC 8761471
KIC 8826496
KIC 9032691
KIC 9658002
KIC 9780183
KIC 9839918
KIC 9839246
KIC 9597214
KIC 9536330
KIC 9658793
KIC 9658072
KIC 9535050
KIC 9534934
KIC 9412408
KIC 9596639
KIC 9718024
KIC 9596106
KIC 9472076
KIC 9716866
KIC 9656523
KIC 9470276
KIC 9471284
KIC 9655101
KIC 9775927
KIC 9716522
KIC 9835626
KIC 9835436
KIC 9652704
KIC 9714063
KIC 9713617
KIC 9529974
KIC 9712888
KIC 9406638
KIC 9591097
KIC 9711349
KIC 9711231
KIC 9711492
KIC 9650046
KIC 9650527
KIC 9589638
KIC 9282363
KIC 9405269
KIC 9405555
KIC 9405480
KIC 10282002
KIC 10083480
KIC 10018973
KIC 9958567
KIC 10018239
KIC 10213931
KIC 10280586
KIC 10148026
KIC 10212620
KIC 10147072
KIC 9896174
KIC 9835790
KIC 10145279
KIC 9893889
KIC 9833073
KIC 6762022
KIC 7018252
KIC 7429055
KIC 7347189
KIC 7103297
KIC 7103666
KIC 6935260
KIC 7020371
KIC 6850417
KIC 6850177
KIC 6851499
KIC 6936796
KIC 7108501
KIC 6854095
KIC 6768319
KIC 6853779
KIC 6854391
KIC 6768355
KIC 7109120
KIC 6940048
KIC 7025721
KIC 7273672
KIC 7191673
KIC 7273426
KIC 6429457
KIC 6428974
KIC 6590363
KIC 6508328
KIC 6508943
KIC 6191288
KIC 6192431
KIC 6430534
KIC 6192043
KIC 6764229
KIC 6849167
KIC 6677653
KIC 6678428
KIC 6765032
KIC 6678432
KIC 6593240
KIC 6431941
KIC 6593623
KIC 6680734
KIC 6680386
KIC 6594505
KIC 6681414
KIC 7674224
KIC 7672969
KIC 7744204
KIC 7518352
KIC 7352718
KIC 7189610
KIC 7190047
KIC 7516687
KIC 7351098
KIC 7270142
KIC 7671562
KIC 7596350
KIC 7743176
KIC 7672405
KIC 7595285
KIC 7515516
KIC 7431665
KIC 7349386
KIC 7593843
KIC 7430868
KIC 7430415
KIC 7668782
KIC 7592356
KIC 7346442
KIC 7346365
KIC 7591642
KIC 7510604
KIC 7345200
KIC 7017044
KIC 7100768
KIC 7950550
KIC 8088244
KIC 7949599
KIC 7811522
KIC 7949258
KIC 8154541
KIC 8354896
KIC 7670419
KIC 7670489
KIC 8154383
KIC 8086192
KIC 7741179
KIC 7948086
KIC 8017159
KIC 7948193
KIC 8016118
KIC 7808227
KIC 7807614
KIC 5339823
KIC 5426041
KIC 5597965
KIC 5685000
KIC 5512777
KIC 5770923
KIC 5598789
KIC 5599763
KIC 5514079
KIC 5857618
KIC 5515314
KIC 5772710
KIC 5514974
KIC 5602545
KIC 5859492
KIC 5860093
KIC 5517442
KIC 5689606
KIC 5689343
KIC 5774568
KIC 4814198
KIC 4902641
KIC 4902701
KIC 4633907
KIC 4991033
KIC 4991732
KIC 5167473
KIC 5257167
KIC 5168713
KIC 5168382
KIC 6188215
KIC 5858947
KIC 6425301
KIC 5858034
KIC 6346443
KIC 6185790
KIC 6104786
KIC 6424157
KIC 6345474
KIC 6423690
KIC 6264398
KIC 6343222
KIC 6263410
KIC 6262867
KIC 6262706
KIC 6181896
KIC 6101471
KIC 6929729
KIC 6843557
KIC 6843705
KIC 6928997
KIC 6929280
KIC 6502831
KIC 6756908
KIC 6756579
KIC 6501676
KIC 6755907
KIC 6755830
KIC 6755373
KIC 3323943
KIC 3217051
KIC 3216467
KIC 3526625
KIC 3424105
KIC 3425675
KIC 3527032
KIC 3425476
KIC 3527891
KIC 3529597
KIC 3529276
KIC 3528656
KIC 3631402
KIC 3326790
KIC 3530823
KIC 3531478
KIC 3222670
KIC 3222220
KIC 3633057
KIC 3633152
KIC 3532734
KIC 3432732
KIC 3736477
KIC 2140446
KIC 2283075
KIC 2554924
KIC 2423824
KIC 2142095
KIC 2141928
KIC 2834230
KIC 2424934
KIC 2285898
KIC 2424822
KIC 3101090
KIC 2696732
KIC 2697082
KIC 2836038
KIC 2973894
KIC 3102479
KIC 3942203
KIC 4042951
KIC 4143460
KIC 3733028
KIC 4350501
KIC 4141815
KIC 3835996
KIC 4041405
KIC 4140726
KIC 3938291
KIC 4039306
KIC 4244973
KIC 4139914
KIC 4139784
KIC 4040211
KIC 3937217
KIC 4243796
KIC 4243803
KIC 4346893
KIC 4346319
KIC 4445711
KIC 4241369
KIC 4345370
KIC 3934458
KIC 4136374
KIC 4036300
KIC 4036007
KIC 5084662
KIC 4548564
KIC 4640537
KIC 5083936
KIC 4995788
KIC 4546625
KIC 4448636
KIC 4545474
KIC 4638317
KIC 4906950
KIC 4543229
KIC 1864855
KIC 2444348
KIC 2303367
KIC 2305930
KIC 2018392
KIC 2307683
KIC 1726211
KIC 2448225
KIC 2449703
KIC 2309469
KIC 2996112
KIC 1720425
KIC 1162746
KIC 1432587
KIC 1433730
KIC 1576469
KIC 1433593
KIC 1435573
KIC 3120486
KIC 3120585
KIC 2714397
KIC 3444374
KIC 2988988
KIC 3114408
KIC 3231503
KIC 3748691
KIC 3955590
KIC 4057744
KIC 4262505
KIC 3747777
KIC 3545147
KIC 3747860
KIC 4056266
KIC 3849027
KIC 3443483
KIC 3645232
KIC 3339894
KIC 3847071
KIC 3642038
KIC 3847697
KIC 3453419
KIC 3860176
KIC 4168909
KIC 3760337
KIC 3869326
KIC 3560181
KIC 4760954
KIC 4279700
KIC 4575645
KIC 4937204
KIC 4378473
KIC 4475934
KIC 4755467
KIC 4662939
KIC 4570555
KIC 4843143
KIC 4569298
KIC 4271039
KIC 4469886
KIC 4469602
KIC 5288716
KIC 5287610
KIC 5374118
KIC 5283798
KIC 4930906
KIC 5104949
KIC 5017711
KIC 3656231
KIC 4169130
KIC 3758458
KIC 4275625
KIC 3660976
KIC 3455760
KIC 3457618
KIC 4764420
KIC 4764422
KIC 4570120
KIC 4269391
KIC 4164910
KIC 5288607
KIC 5285357
KIC 5196152
KIC 4933594
KIC 5282875
KIC 5283958
