tycho2_id,parallax
TYC 3565-1220-1,0.32310747672
TYC 3565-20-1,0.482822110313
TYC 3565-1299-1,0.910885214898
TYC 3565-354-1,0.992682993063
TYC 3565-915-1,0.698444533956
TYC 3565-1263-1,0.811374685215
TYC 3565-984-1,0.585316724867
TYC 3565-513-1,0.524459455754
TYC 3565-639-1,1.32996046926
TYC 3560-2944-1,0.71491254636
TYC 3560-2899-1,0.835184349344
TYC 3560-3227-1,1.52656820977
TYC 3564-2958-1,0.788578695003
TYC 3564-2049-1,1.12539968725
TYC 3565-1110-1,0.878960077252
TYC 3565-1130-1,1.19171075943
TYC 3565-1180-1,0.72609024854
TYC 3564-3020-1,0.99929086963
TYC 3561-55-1,0.757345429423
TYC 3561-943-1,0.804611312655
TYC 3565-894-1,0.459911996465
TYC 3565-940-1,0.6400097809
TYC 3565-172-1,1.86417664683
TYC 3565-146-1,0.995553707198
TYC 3565-1240-1,1.77366107153
TYC 3565-1288-1,0.491728400002
TYC 3565-446-1,0.610415353489
TYC 3565-774-1,0.0799728377603
TYC 3565-368-1,0.848209842472
TYC 3565-1096-1,0.645357373177
TYC 3565-1186-1,1.54385266591
TYC 3565-1428-1,1.84232738114
TYC 3565-225-1,1.34653035266
TYC 3565-661-1,1.19378069748
TYC 3565-1101-1,0.494297137408
TYC 3565-527-1,1.15210198091
TYC 3565-429-1,1.05161528075
TYC 3565-209-1,0.873542572151
TYC 3565-321-1,0.665177413823
TYC 3565-383-1,1.21244966241
TYC 3564-99-1,0.53588647638
TYC 3564-2955-1,0.860171170575
TYC 3564-2931-1,0.99003649956
TYC 3564-834-1,1.15387788486
TYC 3564-630-1,0.704840028247
TYC 3564-247-1,0.977511545323
TYC 3564-1163-1,0.63838607592
TYC 3564-777-1,1.54747035453
TYC 3569-363-1,1.30610350637
TYC 3565-1423-1,1.44136523971
TYC 3569-222-1,0.657856758361
TYC 3569-51-1,1.61346281273
TYC 3569-22-1,1.97399294158
TYC 3565-25-1,0.605861810475
TYC 3565-257-1,0.891411626941
TYC 3569-273-1,0.722587181967
TYC 3569-514-1,1.17901308476
TYC 3569-26-1,0.710313171106
TYC 3569-104-1,0.636708072753
TYC 3568-39-1,0.287853293589
TYC 3564-86-1,0.597281810695
TYC 3547-1541-1,0.793753213511
TYC 3547-480-1,1.10325662637
TYC 3547-1135-1,1.21969654134
TYC 3547-2036-1,0.131603278869
TYC 3547-923-1,1.0844509498
TYC 3547-1275-1,0.474642828309
TYC 3547-1404-1,0.702211260922
TYC 3560-1160-1,0.954503476029
TYC 3560-1310-1,0.934675540441
TYC 3560-2272-1,0.836832507804
TYC 3560-1174-1,2.47312770621
TYC 3560-758-1,0.850371077551
TYC 3560-1471-1,1.24079445282
TYC 3560-9-1,0.686958048395
TYC 3560-2382-1,1.08299819149
TYC 3560-1696-1,1.02043733809
TYC 3560-968-1,1.95696727273
TYC 3547-2518-1,0.764466842463
TYC 3547-2111-1,0.781085502888
TYC 3547-2592-1,1.2038448329
TYC 3547-2212-1,0.950308742571
TYC 3547-2363-1,0.693692179846
TYC 3547-1469-1,1.03481236941
TYC 3547-971-1,0.91627649422
TYC 3547-1626-1,0.747784753716
TYC 3547-1368-1,1.09863944064
TYC 3560-269-1,0.849311771108
TYC 3560-135-1,1.63064231364
TYC 3560-411-1,1.11535111606
TYC 3560-1487-1,1.80536195226
TYC 3564-1976-1,0.822712896416
TYC 3564-2677-1,0.461199324261
TYC 3564-2191-1,0.882552014116
TYC 3564-2686-1,0.780160849196
TYC 3564-2198-1,1.0228891769
TYC 3560-122-1,0.766314576806
TYC 3560-612-1,0.92562636804
TYC 3551-509-1,1.34524081607
TYC 3551-1007-1,0.727703322023
TYC 3551-159-1,0.810292181342
TYC 3547-187-1,0.764730074086
TYC 3551-465-1,1.73392045823
TYC 3547-601-1,0.702819347541
TYC 3547-711-1,0.838706945555
TYC 3547-198-1,0.978632742284
TYC 3547-265-1,0.468147483377
TYC 3547-436-1,0.661983265818
TYC 3551-911-1,0.843080638741
TYC 3551-251-1,0.699390918459
TYC 3547-793-1,0.808916008775
TYC 3551-129-1,0.669196326613
TYC 3551-15-1,0.146776728412
TYC 3547-1293-1,1.22974665182
TYC 3547-1187-1,1.21288564824
TYC 3564-1181-1,1.61204812715
TYC 3564-1608-1,0.905212769515
TYC 3564-999-1,1.34381245353
TYC 3564-1227-1,0.908901724722
TYC 3551-1679-1,1.04238931931
TYC 3551-2461-1,-0.0449788909018
TYC 3551-281-1,0.0788564231903
TYC 3551-1719-1,0.748003144299
TYC 3551-1737-1,0.957525982365
TYC 3551-1634-1,0.947808275585
TYC 3551-2163-1,0.466223786139
TYC 3551-2355-1,0.804686039315
TYC 3551-2338-1,0.140227726958
TYC 3551-2446-1,0.56502566865
TYC 3551-641-1,0.684977584478
TYC 3542-221-1,0.96463831022
TYC 3542-5-1,0.538020586483
TYC 3542-868-1,0.219700469317
TYC 3542-2210-1,0.656676657675
TYC 3542-71-1,0.778639279914
TYC 3542-2022-1,0.748128258396
TYC 3542-842-1,0.637111004435
TYC 3542-2424-1,0.920911253177
TYC 3542-1602-1,0.649565881357
TYC 3542-588-1,0.712007463742
TYC 3542-1798-1,1.14714874433
TYC 3542-98-1,0.940884801766
TYC 3542-984-1,1.00529524691
TYC 3542-1386-1,0.682141561556
TYC 3542-510-1,0.517345307909
TYC 3542-672-1,0.804007076768
TYC 3542-1638-1,-0.0928262928903
TYC 3542-1578-1,1.34721864293
TYC 3543-2244-1,0.730647851167
TYC 3543-1808-1,1.1897589054
TYC 3543-646-1,0.726684962709
TYC 3543-1140-1,0.672997253557
TYC 3543-1989-1,0.689440264991
TYC 3543-1132-1,1.48012895298
TYC 3543-1278-1,1.23584837851
TYC 3542-1069-1,2.15380195812
TYC 3542-153-1,0.624834609247
TYC 3542-2411-1,1.04360220619
TYC 3542-2360-1,0.558851352882
TYC 3542-2156-1,1.03253969626
TYC 3542-2339-1,0.555063716
TYC 3542-1954-1,0.706516516948
TYC 3542-2417-1,0.933075551141
TYC 3542-1199-1,0.94250206265
TYC 3542-2075-1,1.57037628651
TYC 3542-2161-1,1.15531857346
TYC 3542-105-1,0.734584133562
TYC 3542-1224-1,0.713966067023
TYC 3542-1034-1,0.624214243657
TYC 3543-1293-1,0.739883895774
TYC 3546-585-1,1.0452919027
TYC 3547-2908-1,0.0814408935691
TYC 3547-684-1,0.916385630171
TYC 3547-928-1,0.519561711464
TYC 3546-1073-1,0.605961053765
TYC 3546-931-1,1.06527618444
TYC 3546-777-1,0.539171978776
TYC 3546-1017-1,0.609693669522
TYC 3546-399-1,0.523834990232
TYC 3546-601-1,0.368155583286
TYC 3542-46-1,0.544843486744
TYC 3542-1016-1,1.50404850372
TYC 3546-949-1,0.441721970025
TYC 3545-2676-1,0.416621229305
TYC 3542-329-1,0.865481445197
TYC 3545-2888-1,0.892821566587
TYC 3545-2882-1,0.319418268625
TYC 3541-2848-1,0.82164088126
TYC 3546-173-1,0.529526700729
TYC 3546-2253-1,0.728970187397
TYC 3546-1440-1,0.615911054049
TYC 3546-814-1,0.397046760869
TYC 3546-1872-1,0.852537476441
TYC 3546-1738-1,0.63947941105
TYC 3546-1400-1,0.530360176473
TYC 3546-2321-1,0.484690355023
TYC 3546-1585-1,1.0752677951
TYC 3546-497-1,0.708201085731
TYC 3546-1967-1,0.681767045261
TYC 3546-1962-1,1.07421298544
TYC 3546-1840-1,0.839511932257
TYC 3546-1238-1,-0.43724183456
TYC 3546-461-1,2.77646018795
TYC 3546-2135-1,0.868647347945
TYC 3131-1743-1,0.285627310834
TYC 3131-955-1,0.606946446098
TYC 3131-756-1,0.80592381799
TYC 3540-388-1,0.456539892491
TYC 3540-481-1,0.778017813246
TYC 3131-1639-1,1.00768256847
TYC 3131-879-1,0.820253248448
TYC 3131-913-1,1.14173287635
TYC 3131-736-1,0.974511214735
TYC 3131-760-1,1.06244001787
TYC 3541-2568-1,0.282727698946
TYC 3132-160-1,0.980428943792
TYC 3132-962-1,1.0164479779
TYC 3132-924-1,0.658278894796
TYC 3541-2599-1,0.716774686864
TYC 3132-700-1,0.744476774324
TYC 3541-3305-1,0.557017927972
TYC 3132-670-1,1.38253841098
TYC 3132-1484-1,0.729335481789
TYC 3132-252-1,0.609299000128
TYC 3541-2874-1,0.99956585857
TYC 3131-1545-1,1.2365688792
TYC 3131-1756-1,0.662119908022
TYC 3132-1222-1,0.702798760493
TYC 3131-1317-1,1.00268813449
TYC 3131-1339-1,1.04756993866
TYC 3132-1859-1,0.456106423314
TYC 3132-1154-1,0.966764141515
TYC 3132-1032-1,0.645348928791
TYC 3132-88-1,0.274578262818
TYC 3541-3265-1,0.963540008834
TYC 3541-3300-1,0.640080627245
TYC 3541-736-1,0.588135707927
TYC 3541-1308-1,0.795553567228
TYC 3541-2458-1,0.742109477314
TYC 3541-232-1,0.848450679137
TYC 3541-1834-1,1.27484183856
TYC 3541-1018-1,0.753355153264
TYC 3541-1158-1,1.9388998135
TYC 3541-1586-1,0.448310605505
TYC 3540-1328-1,1.01933028619
TYC 3540-2881-1,0.936776789889
TYC 3540-3019-1,0.718170674886
TYC 3131-1671-1,0.73591428256
TYC 3541-1134-1,0.633933699884
TYC 3541-1453-1,0.0806158042745
TYC 3541-1052-1,0.501213363469
TYC 3541-2336-1,0.92948365387
TYC 3541-1197-1,0.919461857651
TYC 3541-1861-1,0.782125762249
TYC 3541-120-1,0.482932253477
TYC 3541-1649-1,0.919836064198
TYC 3561-1447-1,1.04880440418
TYC 3561-918-1,1.10923259438
TYC 3561-1315-1,0.548950695804
TYC 3561-2106-1,0.756801434031
TYC 3561-1287-1,1.17124267445
TYC 3561-870-1,1.33392849809
TYC 3561-1389-1,0.794269049177
TYC 3557-13-1,0.717741213711
TYC 3561-744-1,1.03112783244
TYC 3561-894-1,1.01698838532
TYC 3561-876-1,0.67384794451
TYC 3561-1331-1,1.95122394557
TYC 3561-1257-1,0.754234527634
TYC 3557-400-1,0.827581819096
TYC 3561-1077-1,1.09667161639
TYC 3557-1047-1,1.74773831885
TYC 3557-37-1,0.722366590868
TYC 3557-1133-1,1.48160526587
TYC 3562-1862-1,0.848709542679
TYC 3558-123-1,1.20336005262
TYC 3558-575-1,1.55638945429
TYC 3562-1694-1,-0.201732581633
TYC 3562-2196-1,0.464634263368
TYC 3562-1933-1,0.11373143735
TYC 3562-1937-1,0.475536723642
TYC 3562-1039-1,0.649102698763
TYC 3557-38-1,0.0157024427509
TYC 3557-221-1,0.812851530151
TYC 3557-1449-1,0.342157047883
TYC 3557-1121-1,0.913746980306
TYC 3557-454-1,0.741210335264
TYC 3557-1049-1,0.841650994317
TYC 3557-1587-1,0.769349187929
TYC 3557-89-1,0.378407161597
TYC 3557-188-1,0.803106720162
TYC 3557-871-1,0.639104616561
TYC 3557-1211-1,0.712871071138
TYC 3558-569-1,0.833268411333
TYC 3558-51-1,1.67935060482
TYC 3562-1082-1,0.529010508432
TYC 3562-173-1,1.64367940666
TYC 3562-303-1,0.690936962372
TYC 3562-883-1,1.43342183969
TYC 3562-1204-1,0.853613326843
TYC 3562-1119-1,0.54681339958
TYC 3561-1835-1,1.08354576
TYC 3562-1679-1,0.94969397592
TYC 3561-1954-1,0.75249073988
TYC 3561-1804-1,0.75147106162
TYC 3561-236-1,0.850873058888
TYC 3561-1852-1,0.749146289514
TYC 3561-1444-1,0.661941624924
TYC 3561-869-1,0.418175578266
TYC 3561-1706-1,0.756653290669
TYC 3561-761-1,-0.115975406412
TYC 3561-1926-1,0.238005339396
TYC 3561-1901-1,0.861489204418
TYC 3561-1688-1,1.05781213771
TYC 3561-2029-1,1.12318274258
TYC 3561-1722-1,1.50236158958
TYC 3561-86-1,0.816434391525
TYC 3561-587-1,0.568986761054
TYC 3561-992-1,1.76005340057
TYC 3561-1934-1,1.10515623993
TYC 3561-1948-1,0.7072442231
TYC 3561-1402-1,0.781136830872
TYC 3561-1411-1,0.550974996491
TYC 3562-310-1,0.943486326038
TYC 3562-892-1,0.856594388821
TYC 3566-349-1,0.934601641849
TYC 3562-97-1,0.705993101963
TYC 3562-342-1,0.655629113185
TYC 3562-492-1,0.687164358519
TYC 3565-436-1,1.46979276224
TYC 3561-769-1,0.720934144499
TYC 3562-890-1,0.555008380152
TYC 3561-578-1,1.93184438854
TYC 3561-604-1,1.39261893901
TYC 3561-1856-1,1.28860694003
TYC 3561-689-1,0.85523621676
TYC 3561-467-1,1.55758755608
TYC 3556-2611-1,0.940982444567
TYC 3556-3029-1,0.671569267218
TYC 3556-813-1,1.81212627032
TYC 3556-2243-1,0.827828808291
TYC 3556-397-1,0.539271599127
TYC 3556-2993-1,0.253961031959
TYC 3556-1297-1,1.2089900256
TYC 3556-575-1,1.31690147655
TYC 3556-123-1,1.41897255679
TYC 3556-815-1,0.694431179056
TYC 3556-2399-1,0.976097188158
TYC 3556-3481-1,1.45079980724
TYC 3557-2075-1,0.376001194006
TYC 3557-1630-1,0.768833321925
TYC 3557-1689-1,0.969415504533
TYC 3557-611-1,1.16850278548
TYC 3557-1078-1,0.711793540429
TYC 3147-77-1,0.794902409514
TYC 3147-309-1,0.847449141828
TYC 3556-3767-1,1.06348655735
TYC 3556-2831-1,0.795230355892
TYC 3556-2994-1,1.11765432002
TYC 3556-2650-1,0.367484505854
TYC 3147-565-1,1.38410584288
TYC 3556-1871-1,0.680606604602
TYC 3147-95-1,1.10709520125
TYC 3147-435-1,1.09503076442
TYC 3556-2895-1,0.898880660543
TYC 3556-3111-1,1.14564745192
TYC 3556-3724-1,0.63827674472
TYC 3556-3179-1,1.25373767402
TYC 3556-3603-1,1.03228668983
TYC 3556-3559-1,0.987549820827
TYC 3557-2114-1,1.30922689696
TYC 3557-44-1,1.1886265972
TYC 3557-953-1,1.33465522635
TYC 3557-880-1,0.863008596301
TYC 3556-3340-1,0.592807113869
TYC 3557-1204-1,1.09459654655
TYC 3557-1634-1,0.724984171142
TYC 3557-1108-1,0.975113777921
TYC 3557-608-1,1.05840073631
TYC 3556-3618-1,0.827537251487
TYC 3556-3390-1,1.4024903158
TYC 3556-3696-1,0.894704357746
TYC 3556-3204-1,0.926556102071
TYC 3556-3210-1,1.35914997979
TYC 3556-209-1,1.11884568073
TYC 3556-530-1,0.717639441716
TYC 3556-326-1,0.999924119628
TYC 3556-2634-1,0.54134709098
TYC 3556-114-1,1.22805151817
TYC 3556-1170-1,0.94259613156
TYC 3556-1632-1,1.19675883045
TYC 3556-2020-1,1.01546490899
TYC 3556-1520-1,1.11715746656
TYC 3556-2316-1,0.639937215704
TYC 3543-1368-1,-0.207738981173
TYC 3543-1961-1,0.728354086659
TYC 3543-1440-1,0.826661991563
TYC 3543-2222-1,0.625233808301
TYC 3543-1908-1,0.443743151975
TYC 3543-2630-1,0.753109717104
TYC 3543-2219-1,1.08254291501
TYC 3543-1240-1,0.55672601739
TYC 3543-1884-1,0.245513133981
TYC 3560-3228-1,0.688401746512
TYC 3560-3088-1,0.5015698337
TYC 3560-2954-1,0.513303702751
TYC 3560-963-1,0.486073568188
TYC 3560-2540-1,0.931461437044
TYC 3560-2745-1,0.688514804592
TYC 3556-128-1,0.892350886919
TYC 3556-284-1,1.05599891146
TYC 3556-1278-1,0.301508496614
TYC 3128-1656-1,0.545502994963
TYC 3128-1482-1,0.899787780744
TYC 3128-481-1,0.830354855047
TYC 3128-301-1,0.425907757188
TYC 3128-494-1,0.6351801163
TYC 3128-2485-1,1.14758111353
TYC 3129-518-1,0.571930580255
TYC 3129-808-1,0.802560576618
TYC 3129-1767-1,0.900611723269
TYC 3129-1024-1,0.594008013931
TYC 3129-1036-1,0.494552776939
TYC 3129-2003-1,0.746800626528
TYC 3129-2435-1,0.696948202627
TYC 3129-1187-1,1.47466408286
TYC 3129-1529-1,0.498473831302
TYC 3129-1655-1,0.487362041279
TYC 3129-2665-1,0.393920554558
TYC 3128-2364-1,0.530341826918
TYC 3128-568-1,0.804118365367
TYC 3128-1447-1,0.884952713389
TYC 3128-194-1,0.93762534972
TYC 3129-794-1,0.389482598976
TYC 3128-2086-1,1.31141844265
TYC 3128-238-1,0.973207360121
TYC 3128-992-1,0.710642871246
TYC 3128-1616-1,0.927044504839
TYC 3129-1918-1,0.743486935635
TYC 3129-1884-1,0.141272701746
TYC 3129-798-1,1.37357035252
TYC 3129-1020-1,0.61978402855
TYC 3129-2402-1,0.966834056771
TYC 3129-1790-1,1.12500469211
TYC 3133-2682-1,0.913171829299
TYC 3133-2134-1,0.881755682634
TYC 3129-609-1,1.18417309939
TYC 3129-587-1,0.726016642633
TYC 3129-799-1,0.549666791555
TYC 3129-607-1,0.859795895317
TYC 3129-531-1,1.07710189252
TYC 3133-2677-1,0.257150078158
TYC 3133-901-1,0.964304365042
TYC 3133-2606-1,-0.099494297397
TYC 3133-2680-1,0.255303651017
TYC 3132-199-1,0.943125168292
TYC 3133-643-1,1.0676254313
TYC 3128-1215-1,1.37283883952
TYC 3132-207-1,0.76354782372
TYC 3128-435-1,0.475270145136
TYC 3128-629-1,0.815635854546
TYC 3128-19-1,0.370004072556
TYC 3128-183-1,0.754276176615
TYC 3128-1676-1,0.780776556731
TYC 3128-1843-1,0.370912000043
TYC 3133-1321-1,1.27118392823
TYC 3133-1697-1,0.55643842084
TYC 3133-2298-1,0.574817525677
TYC 3133-1221-1,0.736459349559
TYC 3132-928-1,0.411666679032
TYC 3132-1318-1,1.09274502272
TYC 3132-1339-1,0.725703663463
TYC 3132-1453-1,0.585086673358
TYC 3132-1404-1,0.923313473626
TYC 3132-1580-1,0.828391782821
TYC 3132-1803-1,-0.00471861023377
TYC 3132-269-1,1.15553623693
TYC 3132-1876-1,0.90484124532
TYC 3132-223-1,0.180069763842
TYC 3132-1087-1,0.606425103767
TYC 3123-1482-1,0.30076732596
TYC 3123-2038-1,-0.102351868175
TYC 3123-1774-1,0.902327654376
TYC 3123-1854-1,-0.658311101224
TYC 3123-1220-1,-0.882613376975
TYC 3123-1938-1,0.754785281566
TYC 3124-121-1,1.78189495003
TYC 3123-1142-1,0.624394375457
TYC 3124-1385-1,0.598094963945
TYC 3124-1301-1,0.708043276781
TYC 3124-1998-1,0.958012064249
TYC 3124-73-1,0.363478941536
TYC 3124-1849-1,1.00547999902
TYC 3123-773-1,0.89798784909
TYC 3123-515-1,1.05074900618
TYC 3123-939-1,0.731029900894
TYC 3123-623-1,0.951019191189
TYC 3123-1784-1,0.946374513077
TYC 3124-1449-1,0.716751975618
TYC 3124-2143-1,1.89024340422
TYC 3128-480-1,1.12408570344
TYC 3124-2345-1,1.08441068778
TYC 3127-2000-1,0.86667623443
TYC 3127-2080-1,0.423718959401
TYC 3127-2259-1,1.42264957308
TYC 3127-2121-1,0.467961070221
TYC 3127-1682-1,0.965144761132
TYC 3127-2097-1,0.669431579951
TYC 3127-1778-1,0.593144440219
TYC 3127-423-1,0.59739104644
TYC 3127-432-1,0.789530105253
TYC 3127-1741-1,0.379160548774
TYC 3127-1485-1,0.377769046426
TYC 3127-1472-1,0.989520205238
TYC 3127-1421-1,0.421308957168
TYC 3127-1127-1,0.469375963558
TYC 3127-1662-1,0.664815702283
TYC 3127-1335-1,1.13746500532
TYC 3127-2078-1,1.02399731745
TYC 3120-736-1,0.206119503927
TYC 3120-1627-1,0.495108640101
TYC 3120-555-1,0.611280975725
TYC 3120-225-1,0.955646791423
TYC 3120-1581-1,0.948600916149
TYC 3120-1027-1,1.14749713918
TYC 3120-883-1,0.472927056624
TYC 3120-833-1,0.330846458589
TYC 3120-527-1,0.753035713877
TYC 3120-321-1,1.09226002829
TYC 3120-641-1,0.294469314353
TYC 3120-1403-1,1.61486297281
TYC 3120-801-1,1.04464075906
TYC 3121-995-1,0.898411739
TYC 3121-1495-1,0.892491041379
TYC 3121-175-1,0.568561481682
TYC 3121-107-1,0.823739625989
TYC 3121-1231-1,1.02967339096
TYC 3120-824-1,1.36036046774
TYC 3120-1084-1,0.834812649089
TYC 3120-1202-1,0.15580958721
TYC 3120-540-1,0.826648156688
TYC 3120-778-1,0.578079955643
TYC 3120-1060-1,0.546260847043
TYC 3120-818-1,0.619049540388
TYC 3120-966-1,0.529550883468
TYC 3120-1120-1,0.388879385402
TYC 3120-1178-1,1.10422479839
TYC 3120-942-1,0.803280500539
TYC 3120-1424-1,0.407719294854
TYC 3121-377-1,0.879640366136
TYC 3120-1213-1,0.742432511418
TYC 3121-1613-1,0.789759496372
TYC 3124-640-1,0.799294643533
TYC 3120-1033-1,0.790068721541
TYC 3120-1087-1,1.10705160417
TYC 3120-601-1,1.1329716363
TYC 3120-347-1,0.758836120428
TYC 3120-1733-1,1.0519936278
TYC 3120-459-1,1.02152839296
TYC 3120-1001-1,0.998447452534
TYC 3120-1650-1,0.672896114745
TYC 3120-1465-1,1.22124764149
TYC 3124-1152-1,0.740440180402
TYC 3120-1697-1,0.302955490863
TYC 3124-22-1,1.25942535979
TYC 3124-1262-1,0.409445362976
TYC 3124-1424-1,0.826377819643
TYC 3119-2481-1,1.03713190339
TYC 3119-216-1,1.10228791663
TYC 3119-152-1,0.786923780267
TYC 3124-2409-1,0.806033486379
TYC 3124-1509-1,0.83682295489
TYC 3124-956-1,0.780074321728
TYC 3124-982-1,0.845655840442
TYC 3124-376-1,0.56855554816
TYC 3134-36-1,0.651744990116
TYC 3134-232-1,1.44749170006
TYC 3134-265-1,0.785272546699
TYC 3134-170-1,0.268483790998
TYC 2667-624-1,1.12972516224
TYC 3134-121-1,1.41106249595
TYC 2666-262-1,0.952440311682
TYC 2666-211-1,-0.280722324115
TYC 2666-196-1,1.35469600659
TYC 2666-348-1,1.17980243396
TYC 2666-297-1,0.636188504017
TYC 3134-84-1,0.914950700382
TYC 3134-237-1,1.18081270001
TYC 3134-66-1,1.02369412779
TYC 3134-1604-1,1.0432702922
TYC 3134-261-1,1.02612409495
TYC 3134-31-1,1.45287495515
TYC 3134-9-1,1.12085673405
TYC 3134-103-1,1.3076183009
TYC 3134-283-1,1.0275030991
TYC 3134-242-1,1.01102479418
TYC 3134-244-1,1.25133845416
TYC 3134-247-1,-0.484126660629
TYC 3134-1015-1,0.316201113594
TYC 3134-972-1,1.02208952719
TYC 3134-710-1,0.836574100843
TYC 3135-204-1,0.452231074611
TYC 3135-540-1,0.7544797626
TYC 3135-646-1,1.3150863119
TYC 3135-232-1,0.917919128656
TYC 3136-32-1,1.28851988625
TYC 3140-2587-1,0.852053439131
TYC 3136-813-1,0.820011371987
TYC 3140-968-1,1.09147647986
TYC 3139-13-1,0.514785833317
TYC 3139-2059-1,-0.871769404134
TYC 3139-269-1,0.773370463225
TYC 3139-265-1,1.0349550294
TYC 3139-1615-1,2.11009553243
TYC 3139-1579-1,1.24738844137
TYC 3135-674-1,0.680382932159
TYC 3139-557-1,0.794188630595
TYC 3140-2340-1,1.68664343681
TYC 3139-2264-1,0.604637956748
TYC 3139-237-1,0.353418192095
TYC 3139-2214-1,0.745913963034
TYC 3135-718-1,1.3581442884
TYC 3135-738-1,1.13243657195
TYC 3135-290-1,0.795361789965
TYC 3135-736-1,0.264029281559
TYC 3136-123-1,0.386130951656
TYC 3135-468-1,0.761360150288
TYC 3140-2861-1,2.57945098082
TYC 3140-2755-1,0.776248887441
TYC 3139-2335-1,1.75363981445
TYC 3135-589-1,-0.347876896292
TYC 3135-418-1,0.913551869293
TYC 3139-2052-1,1.26824126951
TYC 3139-1372-1,0.607268804175
TYC 3139-794-1,0.663369808963
