KIC,Kp,dnu,numax
0.0,0.0,0.0,0.0
7103297.0,11.76,4.36119712857,42.8774281077
10525595.0,11.211,7.33683486833,115.547588556
2973894.0,11.481,3.97940222934,26.9081844047
12114999.0,11.73,4.35128841747,39.161050442
11515377.0,10.751,14.6479875305,181.880994664
6768355.0,11.393,4.20893489483,37.6665154492
11359175.0,11.613,4.16097317676,33.2662096672
11200573.0,11.774,4.01339816557,31.9659882183
8934264.0,11.553,1.41501080612,8.12702911395
11401466.0,11.35,4.09536289195,36.8154308423
10653383.0,10.936,4.48268476937,39.5930617492
10817660.0,10.881,4.71950845838,51.9647426486
7950550.0,10.998,5.14458149356,60.9389904364
8804395.0,11.736,3.13252174123,24.7235499891
11295851.0,11.263,7.48520199829,98.3100816361
9760904.0,10.517,4.07952765495,28.0259780057
11232225.0,11.766,3.87213834612,30.6485326925
9350701.0,11.415,5.64150152885,50.9608088701
4271039.0,11.796,5.17968377288,46.9072669123
3526625.0,11.409,4.0974413499,32.8897999582
10936814.0,10.792,4.28866343041,38.3101380732
12168406.0,11.721,4.76308587114,43.122686727
7270142.0,11.692,5.40222654741,49.5494678573
5514079.0,11.613,6.93598417865,87.305263823
9027871.0,11.367,4.30095425122,38.9108328327
11152823.0,10.357,4.45386451305,48.3930897026
10196240.0,10.808,4.03456817992,32.1425987306
6346443.0,10.699,4.22974670236,33.4914933633
7671562.0,11.65,3.83313703568,30.1406968426
10877915.0,11.297,2.27407609978,18.2911736427
3736477.0,11.816,4.05037811397,27.2477438848
12169845.0,10.723,3.30072085034,33.0270146984
4141815.0,10.759,4.61311032279,45.820905338
5288607.0,10.985,5.66431462006,56.9523570143
10005966.0,10.727,3.75738375433,33.7672347642
3645232.0,11.447,1.39285775562,8.07651194489
0.0,0.0,0.0,0.0
9034557.0,11.481,4.31095661612,43.2815469563
11244855.0,11.762,4.24065464224,38.1314027455
2141928.0,10.723,4.08429550979,44.6964704298
8154383.0,10.876,6.36357312636,64.6870539021
3532734.0,11.557,11.7997808697,144.481855593
0.0,0.0,0.0,0.0
7516687.0,11.398,4.08489316364,32.8623457131
9351617.0,11.539,4.32130868573,34.6179694798
7103666.0,11.424,4.21159858318,37.208003351
0.0,0.0,0.0,0.0
11612171.0,11.719,3.97436502313,35.4750368567
8671819.0,11.536,3.93966239025,31.3338565935
5859492.0,10.267,4.06920313659,36.2723066549
7668782.0,11.63,2.01176372344,13.935014602
11519991.0,10.333,8.20671782945,99.9875797085
2423824.0,11.051,2.73940943687,23.8808833578
11973853.0,11.449,14.6005425809,194.744238279
8867740.0,11.59,2.9367527533,23.5333701129
11868246.0,11.603,3.71573079762,33.5094512419
5860093.0,11.197,5.52871274282,50.5485370174
10002647.0,11.519,4.27178458445,38.1119455222
7191673.0,10.701,3.57274628636,32.4325753567
2309469.0,11.611,3.52881218843,27.7783711926
12118044.0,11.568,5.9075973363,64.8769744574
8564559.0,11.515,4.70029168411,46.9010856194
0.0,0.0,0.0,0.0
3938291.0,10.536,9.38843023045,113.487630016
4764420.0,11.564,4.30451852943,38.8482459398
7808227.0,11.524,4.0769764084,32.3287074293
6935260.0,10.844,4.61031413562,41.5362385761
9711349.0,11.732,2.12515648238,16.8589401352
10267242.0,11.624,3.59951415006,28.368102163
11564307.0,11.201,4.14821923028,40.7171993105
10718491.0,11.383,5.0187681017,50.5769075327
11673900.0,11.46,4.65350784774,41.3304833154
7189610.0,10.466,4.06793585728,40.2686964736
9706585.0,11.416,3.98852757381,31.6844630236
0.0,0.0,0.0,0.0
9335518.0,11.395,9.10879375051,102.186282645
4469602.0,11.088,3.50988992911,31.4041156584
3120486.0,11.753,10.8071936172,130.004893709
7109120.0,11.166,5.96160920223,66.1520918845
10857953.0,10.543,3.98441962292,31.7351080492
9157260.0,11.734,18.0471534144,224.148262104
2424934.0,10.377,3.90325531805,34.9316276312
0.0,0.0,0.0,0.0
11767058.0,10.531,5.36736525501,48.2540326036
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
11819760.0,10.795,3.6138590389,28.8018134657
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9835436.0,11.662,2.98169911427,24.0149950968
11517524.0,11.335,8.76413206548,107.679107818
11970987.0,11.117,4.68239737549,46.6621927715
10602015.0,11.227,14.1628447153,174.985359871
9080175.0,10.158,5.30447243171,48.6384732702
9529974.0,11.473,4.09693124056,32.126964107
9405555.0,10.995,2.50040534316,17.2472577318
9641484.0,10.801,4.04515101553,36.517520445
4056266.0,11.777,7.51814186883,81.9177543314
10962775.0,11.436,4.16882647002,37.0643210662
9650046.0,11.609,5.92870827312,66.4182580707
0.0,0.0,0.0,0.0
11129480.0,11.311,4.54132213679,40.8049001377
10659100.0,10.411,3.20085934383,28.4679459728
10684837.0,10.642,7.04922021154,85.0567969264
11668246.0,11.649,4.29219068824,42.6584911931
10207321.0,11.519,6.71038620664,67.8695395405
9597214.0,11.131,4.62859142017,45.7981100329
9145781.0,11.76,17.5520613006,236.393255895
7672405.0,11.775,1.86723278915,14.8413714836
11722424.0,10.825,2.74957799027,21.6256642409
10485765.0,11.477,6.13359705847,62.209450363
10095409.0,11.689,4.17032809272,45.9341445034
11410549.0,10.402,4.0827382447,36.8282395291
10935853.0,11.556,5.0789840534,57.5621303136
11612603.0,11.478,8.08225456107,90.4702125658
10743515.0,11.738,4.53471605039,45.6898499483
11083613.0,11.629,8.60082461938,87.8827267094
7949599.0,11.03,4.12440978572,36.6967315691
11413138.0,11.535,4.62732551996,51.2580916483
6262706.0,11.256,5.79862529827,63.1885339937
3222220.0,11.183,3.65890392662,29.2842876164
8283646.0,11.466,6.12179556718,67.9585754675
11340165.0,11.752,4.07716763698,40.5918857621
0.0,0.0,0.0,0.0
10662618.0,11.006,3.94870432717,35.1876842456
6501676.0,11.473,4.80373551816,48.3701346609
8824452.0,10.897,5.55662087314,50.5091769022
10492041.0,11.431,4.54176244184,45.5081476511
11357686.0,11.795,5.85986780723,53.2738233335
0.0,0.0,0.0,0.0
9596106.0,11.33,2.65838095771,23.6773878469
0.0,0.0,0.0,0.0
10394814.0,10.644,25.1543229724,205.765561647
12120230.0,10.989,5.34726548153,48.1406275488
8081535.0,11.176,4.56460852927,45.6806319932
11090673.0,11.626,3.60806520215,31.8120915726
0.0,0.0,0.0,0.0
9583720.0,11.57,5.64618269753,51.6892697482
3101090.0,11.346,3.83434744043,30.8208776595
10910674.0,11.153,4.04707320934,32.519722168
9220076.0,11.373,4.12055497542,36.9143113139
9724324.0,11.19,4.57778179546,41.1174368277
0.0,0.0,0.0,0.0
6181896.0,11.5,6.49273221603,65.4918440989
11231549.0,10.958,3.41668614954,30.8081892751
3453419.0,11.745,4.63234306723,46.2895549233
10921258.0,11.778,3.06119033842,23.9311978308
9958567.0,10.545,3.35475004149,22.9170943363
11177749.0,10.898,4.04570678917,32.170685577
3747777.0,11.257,4.43841635218,44.3130087354
10683647.0,10.182,4.14544586997,32.790157628
9470276.0,11.485,6.97672889223,71.3108408822
3835996.0,11.598,5.0236512235,45.2310624868
3120585.0,11.582,8.46329651827,111.192998169
9893889.0,10.341,3.84536114123,34.0623536893
4378473.0,10.952,2.85950374851,25.3865481148
5084662.0,11.642,4.57406089914,40.75493904
10488243.0,11.773,4.13330614265,41.0985826571
11075908.0,11.748,4.31098661225,38.6852865789
9283816.0,10.735,4.65119072042,41.4862113848
10610250.0,11.46,12.6142277596,154.606817625
10545152.0,10.443,4.25489783374,32.4474392123
10224100.0,11.165,7.49009408749,91.6974136012
3527032.0,10.671,4.57091441736,41.1488048453
11499428.0,11.819,4.02135435208,36.2394111659
6854391.0,11.096,5.68008727318,62.2423057537
2303367.0,10.182,4.02370348503,32.1152744712
9392039.0,11.563,4.08582225659,40.5435986944
1720425.0,10.78,3.72807520297,25.3701697996
9583430.0,11.6,7.70283615373,101.902122189
11293804.0,11.463,3.95363080593,35.4820429395
11351140.0,10.861,4.04866117442,32.3852437672
11456449.0,11.659,9.29465964635,114.276302901
4057744.0,10.702,2.91323208926,25.9136615658
9714063.0,10.65,4.52689588557,45.2872645841
0.0,0.0,0.0,0.0
2018392.0,11.768,3.75096162018,33.9342465191
11521352.0,11.535,9.18408638007,102.866745812
11753018.0,10.85,6.05520426938,67.3815779374
11653073.0,11.389,4.24602745262,38.0533931969
3528656.0,11.396,2.66813725355,21.1278368158
9475697.0,11.128,9.83091345271,110.471944263
0.0,0.0,0.0,0.0
7349386.0,11.748,3.77331482079,29.6732470864
8742545.0,11.451,12.293019194,150.55496377
0.0,0.0,0.0,0.0
11444313.0,11.311,3.9592975347,35.6405207508
4041405.0,11.049,2.53620782248,17.8313692571
10910802.0,11.675,3.05077108168,24.0589801851
4345370.0,11.503,4.06229015206,32.5240894187
10291535.0,11.637,8.61573550158,121.135441205
11560939.0,11.72,12.3854809458,164.639070837
11129945.0,11.667,4.86875025636,53.1519885359
5857618.0,11.815,6.32442915913,76.4456632115
8677342.0,11.295,5.1807140364,52.5666785578
6680386.0,11.239,3.82763882619,26.4387851964
10784013.0,11.74,2.24386164807,15.3047192488
12017985.0,10.173,2.65151625663,18.131207768
8822878.0,11.751,4.09365458987,32.1198222118
11442227.0,11.428,3.37634146893,30.4083314586
11621486.0,11.497,4.03533924216,36.3526431784
11820688.0,10.587,4.11592959537,41.2713870931
10469976.0,10.635,4.81821487068,52.9026432177
11455925.0,11.55,3.94401191191,31.042443223
6928997.0,11.584,9.99580878361,122.55361731
9700899.0,11.546,3.91471784209,31.2445823885
0.0,0.0,0.0,0.0
9658793.0,10.531,4.48040383089,40.2205271138
8759746.0,11.201,4.69192943784,47.2455761777
10394570.0,11.816,3.97242349073,31.6223579898
10724027.0,11.375,3.99666205759,35.4881894556
10352615.0,10.824,5.68996797935,63.5312957885
9579328.0,11.163,3.79389353452,33.7493715258
5774568.0,11.545,8.46773888589,107.177858893
11028575.0,11.62,4.23307171572,33.658054404
0.0,0.0,0.0,0.0
12217154.0,10.946,4.6348071451,46.2878992116
4140726.0,11.73,4.94335100478,50.0222218695
9451434.0,11.35,3.6017117023,32.0557924537
10849541.0,11.625,2.82650178601,22.5638728488
8805565.0,10.482,3.82268180427,34.0690803818
9329200.0,11.204,6.82566656249,82.6543529801
6263410.0,11.152,8.35175313873,100.86715789
6755907.0,11.712,4.81385913484,43.6548422389
9589638.0,11.738,4.35638119921,39.8557413586
11178396.0,11.689,3.93808371281,31.1332245976
11361765.0,10.829,9.19979984384,103.096835025
10206840.0,11.502,3.70702340464,29.0773871731
2988988.0,10.849,4.22193098703,38.3811476329
11721374.0,11.164,5.92151850244,60.1945791811
11308784.0,11.448,6.15180069759,62.4176418626
11357004.0,10.359,3.12886574584,28.0109233575
7020371.0,11.655,2.10504171439,16.5094833903
0.0,0.0,0.0,0.0
11548940.0,11.627,3.10755557347,24.4766368521
10613112.0,11.749,4.55297163688,46.0875351112
4139784.0,11.255,4.80003085244,48.3322578488
5772710.0,11.301,3.91359074919,34.9077122513
11341723.0,10.79,3.87258045511,30.192421848
9147335.0,11.27,4.98228337909,50.0050631328
11598116.0,11.615,2.48811648772,19.6750327578
7346442.0,11.546,5.22700054511,47.2526623032
10402819.0,10.287,5.32094653313,58.2924179029
11287936.0,10.589,5.37176060441,48.396110813
11190768.0,11.713,17.2208063559,231.626367314
11298371.0,10.255,4.16492640169,33.0640436265
3455760.0,10.941,4.84816027477,48.8312810533
11129153.0,11.54,3.68607692174,21.7456794607
9542218.0,11.695,5.75476192274,52.661580277
3937217.0,11.631,3.73964251896,25.5355794903
9269772.0,11.512,5.88868917693,59.8477179543
11234625.0,11.525,4.0857715259,37.2008681395
7743176.0,11.418,3.69862403193,33.2716054631
0.0,0.0,0.0,0.0
6940048.0,10.31,4.05025291846,31.8551471736
11453627.0,11.414,3.94899811474,31.5005231975
9143834.0,11.807,2.24605238674,15.6029956465
9724882.0,11.364,4.24224338731,38.3364603557
12366461.0,11.295,4.47774192142,45.1267458048
11702195.0,10.643,5.64817892267,51.4488645752
9080445.0,10.5,4.37119597554,43.8139748892
4546625.0,11.61,4.07737632974,36.8100415061
0.0,0.0,0.0,0.0
11298714.0,11.148,5.86916503048,59.4906686016
6185790.0,11.8,4.66426133202,42.20770954
10614707.0,10.932,4.27281849116,37.5954968611
0.0,0.0,0.0,0.0
10618005.0,11.721,3.87882916306,34.7394651406
5426041.0,11.511,5.01176177139,50.6653776374
9582005.0,11.441,3.57810012693,31.6114953993
4995788.0,11.721,13.5534161561,166.223637552
2714397.0,10.51,4.14895709092,32.9568381342
11072334.0,10.59,6.71468592724,73.8763538022
6188215.0,10.517,8.77452375332,106.20545404
8825444.0,10.999,6.64367122324,92.1304668423
9535050.0,10.213,4.54305446608,44.9927550515
0.0,0.0,0.0,0.0
1432587.0,11.547,1.05404852025,5.0198085902
0.0,0.0,0.0,0.0
7948193.0,11.093,9.14757810963,110.559608279
10473692.0,11.621,8.60777798318,88.0860670237
